Id,ActivityMinute,Calories
1503960366,4/12/2016 12:00:00 AM,0.786499977111816
1503960366,4/12/2016 12:01:00 AM,0.786499977111816
1503960366,4/12/2016 12:02:00 AM,0.786499977111816
1503960366,4/12/2016 12:03:00 AM,0.786499977111816
1503960366,4/12/2016 12:04:00 AM,0.786499977111816
1503960366,4/12/2016 12:05:00 AM,0.94379997253418
1503960366,4/12/2016 12:06:00 AM,0.94379997253418
1503960366,4/12/2016 12:07:00 AM,0.94379997253418
1503960366,4/12/2016 12:08:00 AM,0.94379997253418
1503960366,4/12/2016 12:09:00 AM,0.94379997253418
1503960366,4/12/2016 12:10:00 AM,0.94379997253418
1503960366,4/12/2016 12:11:00 AM,0.94379997253418
1503960366,4/12/2016 12:12:00 AM,0.786499977111816
1503960366,4/12/2016 12:13:00 AM,0.786499977111816
1503960366,4/12/2016 12:14:00 AM,0.94379997253418
1503960366,4/12/2016 12:15:00 AM,0.786499977111816
1503960366,4/12/2016 12:16:00 AM,0.94379997253418
1503960366,4/12/2016 12:17:00 AM,0.786499977111816
1503960366,4/12/2016 12:18:00 AM,0.786499977111816
1503960366,4/12/2016 12:19:00 AM,0.786499977111816
1503960366,4/12/2016 12:20:00 AM,0.94379997253418
1503960366,4/12/2016 12:21:00 AM,0.94379997253418
1503960366,4/12/2016 12:22:00 AM,0.94379997253418
1503960366,4/12/2016 12:23:00 AM,0.94379997253418
1503960366,4/12/2016 12:24:00 AM,0.94379997253418
1503960366,4/12/2016 12:25:00 AM,2.04489994049072
1503960366,4/12/2016 12:26:00 AM,0.94379997253418
1503960366,4/12/2016 12:27:00 AM,0.94379997253418
1503960366,4/12/2016 12:28:00 AM,0.94379997253418
1503960366,4/12/2016 12:29:00 AM,2.51679992675781
1503960366,4/12/2016 12:30:00 AM,0.94379997253418
1503960366,4/12/2016 12:31:00 AM,0.94379997253418
1503960366,4/12/2016 12:32:00 AM,0.94379997253418
1503960366,4/12/2016 12:33:00 AM,0.94379997253418
1503960366,4/12/2016 12:34:00 AM,2.83139991760254
1503960366,4/12/2016 12:35:00 AM,2.51679992675781
1503960366,4/12/2016 12:36:00 AM,2.04489994049072
1503960366,4/12/2016 12:37:00 AM,2.51679992675781
1503960366,4/12/2016 12:38:00 AM,2.35949993133545
1503960366,4/12/2016 12:39:00 AM,2.20219993591309
1503960366,4/12/2016 12:40:00 AM,2.51679992675781
1503960366,4/12/2016 12:41:00 AM,2.20219993591309
1503960366,4/12/2016 12:42:00 AM,0.786499977111816
1503960366,4/12/2016 12:43:00 AM,0.94379997253418
1503960366,4/12/2016 12:44:00 AM,0.94379997253418
1503960366,4/12/2016 12:45:00 AM,2.04489994049072
1503960366,4/12/2016 12:46:00 AM,0.94379997253418
1503960366,4/12/2016 12:47:00 AM,2.04489994049072
1503960366,4/12/2016 12:48:00 AM,2.67409992218018
1503960366,4/12/2016 12:49:00 AM,2.20219993591309
1503960366,4/12/2016 12:50:00 AM,2.20219993591309
1503960366,4/12/2016 12:51:00 AM,2.04489994049072
1503960366,4/12/2016 12:52:00 AM,1.88759994506836
1503960366,4/12/2016 12:53:00 AM,2.35949993133545
1503960366,4/12/2016 12:54:00 AM,0.94379997253418
1503960366,4/12/2016 12:55:00 AM,2.20219993591309
1503960366,4/12/2016 12:56:00 AM,0.94379997253418
1503960366,4/12/2016 12:57:00 AM,0.94379997253418
1503960366,4/12/2016 12:58:00 AM,2.04489994049072
1503960366,4/12/2016 12:59:00 AM,0.94379997253418
1503960366,4/12/2016 1:00:00 AM,0.94379997253418
1503960366,4/12/2016 1:01:00 AM,2.67409992218018
1503960366,4/12/2016 1:02:00 AM,2.04489994049072
1503960366,4/12/2016 1:03:00 AM,2.67409992218018
1503960366,4/12/2016 1:04:00 AM,2.35949993133545
1503960366,4/12/2016 1:05:00 AM,0.94379997253418
1503960366,4/12/2016 1:06:00 AM,0.786499977111816
1503960366,4/12/2016 1:07:00 AM,0.786499977111816
1503960366,4/12/2016 1:08:00 AM,0.786499977111816
1503960366,4/12/2016 1:09:00 AM,0.786499977111816
